id,nome,cidade,status,valor
558,Joao 558,"Sao Paulo, SP",cold,558
559,Joao 559,"Sao Paulo, SP",cold,559
560,Joao 560,"Sao Paulo, SP",hot,560
561,Joao 561,"Sao Paulo, SP",cold,561
562,Joao 562,"Sao Paulo, SP",cold,562
563,Joao 563,"Sao Paulo, SP",cold,563
564,Joao 564,"Sao Paulo, SP",cold,564
565,Joao 565,"Sao Paulo, SP",cold,565
566,Joao 566,"Sao Paulo, SP",cold,566
567,Joao 567,"Sao Paulo, SP",cold,567
568,Joao 568,"Sao Paulo, SP",cold,568
569,Joao 569,"Sao Paulo, SP",cold,569
570,Joao 570,"Sao Paulo, SP",hot,570
571,Joao 571,"Sao Paulo, SP",cold,571
572,Joao 572,"Sao Paulo, SP",cold,572
573,Joao 573,"Sao Paulo, SP",cold,573
574,Joao 574,"Sao Paulo, SP",cold,574
575,Joao 575,"Sao Paulo, SP",cold,575
576,Joao 576,"Sao Paulo, SP",cold,576
577,Joao 577,"Sao Paulo, SP",cold,577
578,Joao 578,"Sao Paulo, SP",cold,578
579,Joao 579,"Sao Paulo, SP",cold,579
580,Joao 580,"Sao Paulo, SP",hot,580
581,Joao 581,"Sao Paulo, SP",cold,581
582,Joao 582,"Sao Paulo, SP",cold,582
583,Joao 583,"Sao Paulo, SP",cold,583
584,Joao 584,"Sao Paulo, SP",cold,584
585,Joao 585,"Sao Paulo, SP",cold,585
586,Joao 586,"Sao Paulo, SP",cold,586
587,Joao 587,"Sao Paulo, SP",cold,587
588,Joao 588,"Sao Paulo, SP",cold,588
589,Joao 589,"Sao Paulo, SP",cold,589
590,Joao 590,"Sao Paulo, SP",hot,590
591,Joao 591,"Sao Paulo, SP",cold,591
592,Joao 592,"Sao Paulo, SP",cold,592
593,Joao 593,"Sao Paulo, SP",cold,593
594,Joao 594,"Sao Paulo, SP",cold,594
595,Joao 595,"Sao Paulo, SP",cold,595
596,Joao 596,"Sao Paulo, SP",cold,596
597,Joao 597,"Sao Paulo, SP",cold,597
598,Joao 598,"Sao Paulo, SP",cold,598
599,Joao 599,"Sao Paulo, SP",cold,599
600,Joao 600,"Sao Paulo, SP",hot,600
601,Joao 601,"Sao Paulo, SP",cold,601
602,Joao 602,"Sao Paulo, SP",cold,602
603,Joao 603,"Sao Paulo, SP",cold,603
604,Joao 604,"Sao Paulo, SP",cold,604
605,Joao 605,"Sao Paulo, SP",cold,605
606,Joao 606,"Sao Paulo, SP",cold,606
607,Joao 607,"Sao Paulo, SP",cold,607
608,Joao 608,"Sao Paulo, SP",cold,608
609,Joao 609,"Sao Paulo, SP",cold,609
610,Joao 610,"Sao Paulo, SP",hot,610
611,Joao 611,"Sao Paulo, SP",cold,611
612,Joao 612,"Sao Paulo, SP",cold,612
613,Joao 613,"Sao Paulo, SP",cold,613
614,Joao 614,"Sao Paulo, SP",cold,614
615,Joao 615,"Sao Paulo, SP",cold,615
616,Joao 616,"Sao Paulo, SP",cold,616
617,Joao 617,"Sao Paulo, SP",cold,617
618,Joao 618,"Sao Paulo, SP",cold,618
619,Joao 619,"Sao Paulo, SP",cold,619
620,Joao 620,"Sao Paulo, SP",hot,620
621,Joao 621,"Sao Paulo, SP",cold,621
622,Joao 622,"Sao Paulo, SP",cold,622
623,Joao 623,"Sao Paulo, SP",cold,623
624,Joao 624,"Sao Paulo, SP",cold,624
625,Joao 625,"Sao Paulo, SP",cold,625
626,Joao 626,"Sao Paulo, SP",cold,626
627,Joao 627,"Sao Paulo, SP",cold,627
628,Joao 628,"Sao Paulo, SP",cold,628
629,Joao 629,"Sao Paulo, SP",cold,629
630,Joao 630,"Sao Paulo, SP",hot,630
631,Joao 631,"Sao Paulo, SP",cold,631
632,Joao 632,"Sao Paulo, SP",cold,632
633,Joao 633,"Sao Paulo, SP",cold,633
634,Joao 634,"Sao Paulo, SP",cold,634
635,Joao 635,"Sao Paulo, SP",cold,635
636,Joao 636,"Sao Paulo, SP",cold,636
637,Joao 637,"Sao Paulo, SP",cold,637
638,Joao 638,"Sao Paulo, SP",cold,638
639,Joao 639,"Sao Paulo, SP",cold,639
640,Joao 640,"Sao Paulo, SP",hot,640
641,Joao 641,"Sao Paulo, SP",cold,641
642,Joao 642,"Sao Paulo, SP",cold,642
643,Joao 643,"Sao Paulo, SP",cold,643
644,Joao 644,"Sao Paulo, SP",cold,644
645,Joao 645,"Sao Paulo, SP",cold,645
646,Joao 646,"Sao Paulo, SP",cold,646
647,Joao 647,"Sao Paulo, SP",cold,647
648,Joao 648,"Sao Paulo, SP",cold,648
649,Joao 649,"Sao Paulo, SP",cold,649
650,Joao 650,"Sao Paulo, SP",hot,650
651,Joao 651,"Sao Paulo, SP",cold,651
652,Joao 652,"Sao Paulo, SP",cold,652
653,Joao 653,"Sao Paulo, SP",cold,653
654,Joao 654,"Sao Paulo, SP",cold,654
655,Joao 655,"Sao Paulo, SP",cold,655
656,Joao 656,"Sao Paulo, SP",cold,656
657,Joao 657,"Sao Paulo, SP",cold,657
658,Joao 658,"Sao Paulo, SP",cold,658
659,Joao 659,"Sao Paulo, SP",cold,659
660,Joao 660,"Sao Paulo, SP",hot,660
661,Joao 661,"Sao Paulo, SP",cold,661
662,Joao 662,"Sao Paulo, SP",cold,662
663,Joao 663,"Sao Paulo, SP",cold,663
664,Joao 664,"Sao Paulo, SP",cold,664
665,Joao 665,"Sao Paulo, SP",cold,665
666,Joao 666,"Sao Paulo, SP",cold,666
667,Joao 667,"Sao Paulo, SP",cold,667
668,Joao 668,"Sao Paulo, SP",cold,668
669,Joao 669,"Sao Paulo, SP",cold,669
670,Joao 670,"Sao Paulo, SP",hot,670
671,Joao 671,"Sao Paulo, SP",cold,671
672,Joao 672,"Sao Paulo, SP",cold,672
673,Joao 673,"Sao Paulo, SP",cold,673
674,Joao 674,"Sao Paulo, SP",cold,674
675,Joao 675,"Sao Paulo, SP",cold,675
676,Joao 676,"Sao Paulo, SP",cold,676
677,Joao 677,"Sao Paulo, SP",cold,677
678,Joao 678,"Sao Paulo, SP",cold,678
679,Joao 679,"Sao Paulo, SP",cold,679
680,Joao 680,"Sao Paulo, SP",hot,680
681,Joao 681,"Sao Paulo, SP",cold,681
682,Joao 682,"Sao Paulo, SP",cold,682
683,Joao 683,"Sao Paulo, SP",cold,683
684,Joao 684,"Sao Paulo, SP",cold,684
685,Joao 685,"Sao Paulo, SP",cold,685
686,Joao 686,"Sao Paulo, SP",cold,686
687,Joao 687,"Sao Paulo, SP",cold,687
688,Joao 688,"Sao Paulo, SP",cold,688
689,Joao 689,"Sao Paulo, SP",cold,689
690,Joao 690,"Sao Paulo, SP",hot,690
691,Joao 691,"Sao Paulo, SP",cold,691
692,Joao 692,"Sao Paulo, SP",cold,692
693,Joao 693,"Sao Paulo, SP",cold,693
694,Joao 694,"Sao Paulo, SP",cold,694
695,Joao 695,"Sao Paulo, SP",cold,695
696,Joao 696,"Sao Paulo, SP",cold,696
697,Joao 697,"Sao Paulo, SP",cold,697
698,Joao 698,"Sao Paulo, SP",cold,698
699,Joao 699,"Sao Paulo, SP",cold,699
700,Joao 700,"Sao Paulo, SP",hot,700
701,Joao 701,"Sao Paulo, SP",cold,701
702,Joao 702,"Sao Paulo, SP",cold,702
703,Joao 703,"Sao Paulo, SP",cold,703
704,Joao 704,"Sao Paulo, SP",cold,704
705,Joao 705,"Sao Paulo, SP",cold,705
706,Joao 706,"Sao Paulo, SP",cold,706
707,Joao 707,"Sao Paulo, SP",cold,707
708,Joao 708,"Sao Paulo, SP",cold,708
709,Joao 709,"Sao Paulo, SP",cold,709
710,Joao 710,"Sao Paulo, SP",hot,710
711,Joao 711,"Sao Paulo, SP",cold,711
712,Joao 712,"Sao Paulo, SP",cold,712
713,Joao 713,"Sao Paulo, SP",cold,713
714,Joao 714,"Sao Paulo, SP",cold,714
715,Joao 715,"Sao Paulo, SP",cold,715
716,Joao 716,"Sao Paulo, SP",cold,716
717,Joao 717,"Sao Paulo, SP",cold,717
718,Joao 718,"Sao Paulo, SP",cold,718
719,Joao 719,"Sao Paulo, SP",cold,719
720,Joao 720,"Sao Paulo, SP",hot,720
721,Joao 721,"Sao Paulo, SP",cold,721
722,Joao 722,"Sao Paulo, SP",cold,722
723,Joao 723,"Sao Paulo, SP",cold,723
724,Joao 724,"Sao Paulo, SP",cold,724
725,Joao 725,"Sao Paulo, SP",cold,725
726,Joao 726,"Sao Paulo, SP",cold,726
727,Joao 727,"Sao Paulo, SP",cold,727
728,Joao 728,"Sao Paulo, SP",cold,728
729,Joao 729,"Sao Paulo, SP",cold,729
730,Joao 730,"Sao Paulo, SP",hot,730
731,Joao 731,"Sao Paulo, SP",cold,731
732,Joao 732,"Sao Paulo, SP",cold,732
733,Joao 733,"Sao Paulo, SP",cold,733
734,Joao 734,"Sao Paulo, SP",cold,734
735,Joao 735,"Sao Paulo, SP",cold,735
736,Joao 736,"Sao Paulo, SP",cold,736
737,Joao 737,"Sao Paulo, SP",cold,737
738,Joao 738,"Sao Paulo, SP",cold,738
739,Joao 739,"Sao Paulo, SP",cold,739
740,Joao 740,"Sao Paulo, SP",hot,740
741,Joao 741,"Sao Paulo, SP",cold,741
742,Joao 742,"Sao Paulo, SP",cold,742
743,Joao 743,"Sao Paulo, SP",cold,743
744,Joao 744,"Sao Paulo, SP",cold,744
745,Joao 745,"Sao Paulo, SP",cold,745
746,Joao 746,"Sao Paulo, SP",cold,746
747,Joao 747,"Sao Paulo, SP",cold,747
748,Joao 748,"Sao Paulo, SP",cold,748
749,Joao 749,"Sao Paulo, SP",cold,749
750,Joao 750,"Sao Paulo, SP",hot,750
751,Joao 751,"Sao Paulo, SP",cold,751
752,Joao 752,"Sao Paulo, SP",cold,752
753,Joao 753,"Sao Paulo, SP",cold,753
754,Joao 754,"Sao Paulo, SP",cold,754
755,Joao 755,"Sao Paulo, SP",cold,755
756,Joao 756,"Sao Paulo, SP",cold,756
757,Joao 757,"Sao Paulo, SP",cold,757
758,Joao 758,"Sao Paulo, SP",cold,758
759,Joao 759,"Sao Paulo, SP",cold,759
760,Joao 760,"Sao Paulo, SP",hot,760
761,Joao 761,"Sao Paulo, SP",cold,761
762,Joao 762,"Sao Paulo, SP",cold,762
763,Joao 763,"Sao Paulo, SP",cold,763
764,Joao 764,"Sao Paulo, SP",cold,764
765,Joao 765,"Sao Paulo, SP",cold,765
766,Joao 766,"Sao Paulo, SP",cold,766
767,Joao 767,"Sao Paulo, SP",cold,767
768,Joao 768,"Sao Paulo, SP",cold,768
769,Joao 769,"Sao Paulo, SP",cold,769
770,Joao 770,"Sao Paulo, SP",hot,770
771,Joao 771,"Sao Paulo, SP",cold,771
772,Joao 772,"Sao Paulo, SP",cold,772
773,Joao 773,"Sao Paulo, SP",cold,773
774,Joao 774,"Sao Paulo, SP",cold,774
775,Joao 775,"Sao Paulo, SP",cold,775
776,Joao 776,"Sao Paulo, SP",cold,776
777,Joao 777,"Sao Paulo, SP",cold,777
778,Joao 778,"Sao Paulo, SP",cold,778
779,Joao 779,"Sao Paulo, SP",cold,779
780,Joao 780,"Sao Paulo, SP",hot,780
781,Joao 781,"Sao Paulo, SP",cold,781
782,Joao 782,"Sao Paulo, SP",cold,782
783,Joao 783,"Sao Paulo, SP",cold,783
784,Joao 784,"Sao Paulo, SP",cold,784
785,Joao 785,"Sao Paulo, SP",cold,785
786,Joao 786,"Sao Paulo, SP",cold,786
787,Joao 787,"Sao Paulo, SP",cold,787
788,Joao 788,"Sao Paulo, SP",cold,788
789,Joao 789,"Sao Paulo, SP",cold,789
790,Joao 790,"Sao Paulo, SP",hot,790
791,Joao 791,"Sao Paulo, SP",cold,791
792,Joao 792,"Sao Paulo, SP",cold,792
793,Joao 793,"Sao Paulo, SP",cold,793
794,Joao 794,"Sao Paulo, SP",cold,794
795,Joao 795,"Sao Paulo, SP",cold,795
796,Joao 796,"Sao Paulo, SP",cold,796
797,Joao 797,"Sao Paulo, SP",cold,797
798,Joao 798,"Sao Paulo, SP",cold,798
799,Joao 799,"Sao Paulo, SP",cold,799
800,Joao 800,"Sao Paulo, SP",hot,800
801,Joao 801,"Sao Paulo, SP",cold,801
802,Joao 802,"Sao Paulo, SP",cold,802
803,Joao 803,"Sao Paulo, SP",cold,803
804,Joao 804,"Sao Paulo, SP",cold,804
805,Joao 805,"Sao Paulo, SP",cold,805
806,Joao 806,"Sao Paulo, SP",cold,806
807,Joao 807,"Sao Paulo, SP",cold,807
808,Joao 808,"Sao Paulo, SP",cold,808
809,Joao 809,"Sao Paulo, SP",cold,809
810,Joao 810,"Sao Paulo, SP",hot,810
811,Joao 811,"Sao Paulo, SP",cold,811
812,Joao 812,"Sao Paulo, SP",cold,812
813,Joao 813,"Sao Paulo, SP",cold,813
814,Joao 814,"Sao Paulo, SP",cold,814
815,Joao 815,"Sao Paulo, SP",cold,815
816,Joao 816,"Sao Paulo, SP",cold,816
817,Joao 817,"Sao Paulo, SP",cold,817
818,Joao 818,"Sao Paulo, SP",cold,818
819,Joao 819,"Sao Paulo, SP",cold,819
820,Joao 820,"Sao Paulo, SP",hot,820
821,Joao 821,"Sao Paulo, SP",cold,821
822,Joao 822,"Sao Paulo, SP",cold,822
823,Joao 823,"Sao Paulo, SP",cold,823
824,Joao 824,"Sao Paulo, SP",cold,824
825,Joao 825,"Sao Paulo, SP",cold,825
826,Joao 826,"Sao Paulo, SP",cold,826
827,Joao 827,"Sao Paulo, SP",cold,827
828,Joao 828,"Sao Paulo, SP",cold,828
829,Joao 829,"Sao Paulo, SP",cold,829
830,Joao 830,"Sao Paulo, SP",hot,830
831,Joao 831,"Sao Paulo, SP",cold,831
832,Joao 832,"Sao Paulo, SP",cold,832
833,Joao 833,"Sao Paulo, SP",cold,833
834,Joao 834,"Sao Paulo, SP",cold,834
835,Joao 835,"Sao Paulo, SP",cold,835
836,Joao 836,"Sao Paulo, SP",cold,836
837,Joao 837,"Sao Paulo, SP",cold,837
838,Joao 838,"Sao Paulo, SP",cold,838
839,Joao 839,"Sao Paulo, SP",cold,839
840,Joao 840,"Sao Paulo, SP",hot,840
841,Joao 841,"Sao Paulo, SP",cold,841
842,Joao 842,"Sao Paulo, SP",cold,842
843,Joao 843,"Sao Paulo, SP",cold,843
844,Joao 844,"Sao Paulo, SP",cold,844
845,Joao 845,"Sao Paulo, SP",cold,845
846,Joao 846,"Sao Paulo, SP",cold,846
847,Joao 847,"Sao Paulo, SP",cold,847
848,Joao 848,"Sao Paulo, SP",cold,848
849,Joao 849,"Sao Paulo, SP",cold,849
850,Joao 850,"Sao Paulo, SP",hot,850
851,Joao 851,"Sao Paulo, SP",cold,851
852,Joao 852,"Sao Paulo, SP",cold,852
853,Joao 853,"Sao Paulo, SP",cold,853
854,Joao 854,"Sao Paulo, SP",cold,854
855,Joao 855,"Sao Paulo, SP",cold,855
856,Joao 856,"Sao Paulo, SP",cold,856
857,Joao 857,"Sao Paulo, SP",cold,857
858,Joao 858,"Sao Paulo, SP",cold,858
859,Joao 859,"Sao Paulo, SP",cold,859
860,Joao 860,"Sao Paulo, SP",hot,860
861,Joao 861,"Sao Paulo, SP",cold,861
862,Joao 862,"Sao Paulo, SP",cold,862
863,Joao 863,"Sao Paulo, SP",cold,863
864,Joao 864,"Sao Paulo, SP",cold,864
865,Joao 865,"Sao Paulo, SP",cold,865
866,Joao 866,"Sao Paulo, SP",cold,866
867,Joao 867,"Sao Paulo, SP",cold,867
868,Joao 868,"Sao Paulo, SP",cold,868
869,Joao 869,"Sao Paulo, SP",cold,869
870,Joao 870,"Sao Paulo, SP",hot,870
871,Joao 871,"Sao Paulo, SP",cold,871
872,Joao 872,"Sao Paulo, SP",cold,872
873,Joao 873,"Sao Paulo, SP",cold,873
874,Joao 874,"Sao Paulo, SP",cold,874
875,Joao 875,"Sao Paulo, SP",cold,875
876,Joao 876,"Sao Paulo, SP",cold,876
877,Joao 877,"Sao Paulo, SP",cold,877
878,Joao 878,"Sao Paulo, SP",cold,878
879,Joao 879,"Sao Paulo, SP",cold,879
880,Joao 880,"Sao Paulo, SP",hot,880
881,Joao 881,"Sao Paulo, SP",cold,881
882,Joao 882,"Sao Paulo, SP",cold,882
883,Joao 883,"Sao Paulo, SP",cold,883
884,Joao 884,"Sao Paulo, SP",cold,884
885,Joao 885,"Sao Paulo, SP",cold,885
886,Joao 886,"Sao Paulo, SP",cold,886
887,Joao 887,"Sao Paulo, SP",cold,887
888,Joao 888,"Sao Paulo, SP",cold,888
889,Joao 889,"Sao Paulo, SP",cold,889
890,Joao 890,"Sao Paulo, SP",hot,890
891,Joao 891,"Sao Paulo, SP",cold,891
892,Joao 892,"Sao Paulo, SP",cold,892
893,Joao 893,"Sao Paulo, SP",cold,893
894,Joao 894,"Sao Paulo, SP",cold,894
895,Joao 895,"Sao Paulo, SP",cold,895
896,Joao 896,"Sao Paulo, SP",cold,896
897,Joao 897,"Sao Paulo, SP",cold,897
898,Joao 898,"Sao Paulo, SP",cold,898
899,Joao 899,"Sao Paulo, SP",cold,899
900,Joao 900,"Sao Paulo, SP",hot,900
901,Joao 901,"Sao Paulo, SP",cold,901
902,Joao 902,"Sao Paulo, SP",cold,902
903,Joao 903,"Sao Paulo, SP",cold,903
904,Joao 904,"Sao Paulo, SP",cold,904
905,Joao 905,"Sao Paulo, SP",cold,905
906,Joao 906,"Sao Paulo, SP",cold,906
907,Joao 907,"Sao Paulo, SP",cold,907
908,Joao 908,"Sao Paulo, SP",cold,908
909,Joao 909,"Sao Paulo, SP",cold,909
910,Joao 910,"Sao Paulo, SP",hot,910
911,Joao 911,"Sao Paulo, SP",cold,911
912,Joao 912,"Sao Paulo, SP",cold,912
913,Joao 913,"Sao Paulo, SP",cold,913
914,Joao 914,"Sao Paulo, SP",cold,914
915,Joao 915,"Sao Paulo, SP",cold,915
916,Joao 916,"Sao Paulo, SP",cold,916
917,Joao 917,"Sao Paulo, SP",cold,917
918,Joao 918,"Sao Paulo, SP",cold,918
919,Joao 919,"Sao Paulo, SP",cold,919
920,Joao 920,"Sao Paulo, SP",hot,920
921,Joao 921,"Sao Paulo, SP",cold,921
922,Joao 922,"Sao Paulo, SP",cold,922
923,Joao 923,"Sao Paulo, SP",cold,923
924,Joao 924,"Sao Paulo, SP",cold,924
925,Joao 925,"Sao Paulo, SP",cold,925
926,Joao 926,"Sao Paulo, SP",cold,926
927,Joao 927,"Sao Paulo, SP",cold,927
928,Joao 928,"Sao Paulo, SP",cold,928
929,Joao 929,"Sao Paulo, SP",cold,929
930,Joao 930,"Sao Paulo, SP",hot,930
931,Joao 931,"Sao Paulo, SP",cold,931
932,Joao 932,"Sao Paulo, SP",cold,932
933,Joao 933,"Sao Paulo, SP",cold,933
934,Joao 934,"Sao Paulo, SP",cold,934
935,Joao 935,"Sao Paulo, SP",cold,935
936,Joao 936,"Sao Paulo, SP",cold,936
937,Joao 937,"Sao Paulo, SP",cold,937
938,Joao 938,"Sao Paulo, SP",cold,938
939,Joao 939,"Sao Paulo, SP",cold,939
940,Joao 940,"Sao Paulo, SP",hot,940
941,Joao 941,"Sao Paulo, SP",cold,941
942,Joao 942,"Sao Paulo, SP",cold,942
943,Joao 943,"Sao Paulo, SP",cold,943
944,Joao 944,"Sao Paulo, SP",cold,944
945,Joao 945,"Sao Paulo, SP",cold,945
946,Joao 946,"Sao Paulo, SP",cold,946
947,Joao 947,"Sao Paulo, SP",cold,947
948,Joao 948,"Sao Paulo, SP",cold,948
949,Joao 949,"Sao Paulo, SP",cold,949
950,Joao 950,"Sao Paulo, SP",hot,950
951,Joao 951,"Sao Paulo, SP",cold,951
952,Joao 952,"Sao Paulo, SP",cold,952
953,Joao 953,"Sao Paulo, SP",cold,953
954,Joao 954,"Sao Paulo, SP",cold,954
955,Joao 955,"Sao Paulo, SP",cold,955
956,Joao 956,"Sao Paulo, SP",cold,956
957,Joao 957,"Sao Paulo, SP",cold,957
958,Joao 958,"Sao Paulo, SP",cold,958
959,Joao 959,"Sao Paulo, SP",cold,959
960,Joao 960,"Sao Paulo, SP",hot,960
961,Joao 961,"Sao Paulo, SP",cold,961
962,Joao 962,"Sao Paulo, SP",cold,962
963,Joao 963,"Sao Paulo, SP",cold,963
964,Joao 964,"Sao Paulo, SP",cold,964
965,Joao 965,"Sao Paulo, SP",cold,965
966,Joao 966,"Sao Paulo, SP",cold,966
967,Joao 967,"Sao Paulo, SP",cold,967
968,Joao 968,"Sao Paulo, SP",cold,968
969,Joao 969,"Sao Paulo, SP",cold,969
970,Joao 970,"Sao Paulo, SP",hot,970
971,Joao 971,"Sao Paulo, SP",cold,971
972,Joao 972,"Sao Paulo, SP",cold,972
973,Joao 973,"Sao Paulo, SP",cold,973
974,Joao 974,"Sao Paulo, SP",cold,974
975,Joao 975,"Sao Paulo, SP",cold,975
976,Joao 976,"Sao Paulo, SP",cold,976
977,Joao 977,"Sao Paulo, SP",cold,977
978,Joao 978,"Sao Paulo, SP",cold,978
979,Joao 979,"Sao Paulo, SP",cold,979
980,Joao 980,"Sao Paulo, SP",hot,980
981,Joao 981,"Sao Paulo, SP",cold,981
982,Joao 982,"Sao Paulo, SP",cold,982
983,Joao 983,"Sao Paulo, SP",cold,983
984,Joao 984,"Sao Paulo, SP",cold,984
985,Joao 985,"Sao Paulo, SP",cold,985
986,Joao 986,"Sao Paulo, SP",cold,986
987,Joao 987,"Sao Paulo, SP",cold,987
988,Joao 988,"Sao Paulo, SP",cold,988
989,Joao 989,"Sao Paulo, SP",cold,989
990,Joao 990,"Sao Paulo, SP",hot,990
991,Joao 991,"Sao Paulo, SP",cold,991
992,Joao 992,"Sao Paulo, SP",cold,992
993,Joao 993,"Sao Paulo, SP",cold,993
994,Joao 994,"Sao Paulo, SP",cold,994
995,Joao 995,"Sao Paulo, SP",cold,995
996,Joao 996,"Sao Paulo, SP",cold,996
997,Joao 997,"Sao Paulo, SP",cold,0
998,Joao 998,"Sao Paulo, SP",cold,1
999,Joao 999,"Sao Paulo, SP",cold,2
1000,Joao 1000,"Sao Paulo, SP",hot,3
1001,Joao 1001,"Sao Paulo, SP",cold,4
1002,Joao 1002,"Sao Paulo, SP",cold,5
1003,Joao 1003,"Sao Paulo, SP",cold,6
1004,Joao 1004,"Sao Paulo, SP",cold,7
1005,Joao 1005,"Sao Paulo, SP",cold,8
1006,Joao 1006,"Sao Paulo, SP",cold,9
1007,Joao 1007,"Sao Paulo, SP",cold,10
1008,Joao 1008,"Sao Paulo, SP",cold,11
1009,Joao 1009,"Sao Paulo, SP",cold,12
1010,Joao 1010,"Sao Paulo, SP",hot,13
1011,Joao 1011,"Sao Paulo, SP",cold,14
1012,Joao 1012,"Sao Paulo, SP",cold,15
1013,Joao 1013,"Sao Paulo, SP",cold,16
1014,Joao 1014,"Sao Paulo, SP",cold,17
1015,Joao 1015,"Sao Paulo, SP",cold,18
1016,Joao 1016,"Sao Paulo, SP",cold,19
1017,Joao 1017,"Sao Paulo, SP",cold,20
1018,Joao 1018,"Sao Paulo, SP",cold,21
1019,Joao 1019,"Sao Paulo, SP",cold,22
1020,Joao 1020,"Sao Paulo, SP",hot,23
1021,Joao 1021,"Sao Paulo, SP",cold,24
1022,Joao 1022,"Sao Paulo, SP",cold,25
1023,Joao 1023,"Sao Paulo, SP",cold,26
1024,Joao 1024,"Sao Paulo, SP",cold,27
1025,Joao 1025,"Sao Paulo, SP",cold,28
1026,Joao 1026,"Sao Paulo, SP",cold,29
1027,Joao 1027,"Sao Paulo, SP",cold,30
1028,Joao 1028,"Sao Paulo, SP",cold,31
1029,Joao 1029,"Sao Paulo, SP",cold,32
1030,Joao 1030,"Sao Paulo, SP",hot,33
1031,Joao 1031,"Sao Paulo, SP",cold,34
1032,Joao 1032,"Sao Paulo, SP",cold,35
1033,Joao 1033,"Sao Paulo, SP",cold,36
1034,Joao 1034,"Sao Paulo, SP",cold,37
1035,Joao 1035,"Sao Paulo, SP",cold,38
1036,Joao 1036,"Sao Paulo, SP",cold,39
1037,Joao 1037,"Sao Paulo, SP",cold,40
1038,Joao 1038,"Sao Paulo, SP",cold,41
1039,Joao 1039,"Sao Paulo, SP",cold,42
1040,Joao 1040,"Sao Paulo, SP",hot,43
1041,Joao 1041,"Sao Paulo, SP",cold,44
1042,Joao 1042,"Sao Paulo, SP",cold,45
1043,Joao 1043,"Sao Paulo, SP",cold,46
1044,Joao 1044,"Sao Paulo, SP",cold,47
1045,Joao 1045,"Sao Paulo, SP",cold,48
1046,Joao 1046,"Sao Paulo, SP",cold,49
1047,Joao 1047,"Sao Paulo, SP",cold,50
1048,Joao 1048,"Sao Paulo, SP",cold,51
1049,Joao 1049,"Sao Paulo, SP",cold,52
1050,Joao 1050,"Sao Paulo, SP",hot,53
1051,Joao 1051,"Sao Paulo, SP",cold,54
1052,Joao 1052,"Sao Paulo, SP",cold,55
1053,Joao 1053,"Sao Paulo, SP",cold,56
1054,Joao 1054,"Sao Paulo, SP",cold,57
1055,Joao 1055,"Sao Paulo, SP",cold,58
1056,Joao 1056,"Sao Paulo, SP",cold,59
1057,Joao 1057,"Sao Paulo, SP",cold,60
1058,Joao 1058,"Sao Paulo, SP",cold,61
1059,Joao 1059,"Sao Paulo, SP",cold,62
1060,Joao 1060,"Sao Paulo, SP",hot,63
1061,Joao 1061,"Sao Paulo, SP",cold,64
1062,Joao 1062,"Sao Paulo, SP",cold,65
1063,Joao 1063,"Sao Paulo, SP",cold,66
1064,Joao 1064,"Sao Paulo, SP",cold,67
1065,Joao 1065,"Sao Paulo, SP",cold,68
1066,Joao 1066,"Sao Paulo, SP",cold,69
1067,Joao 1067,"Sao Paulo, SP",cold,70
1068,Joao 1068,"Sao Paulo, SP",cold,71
1069,Joao 1069,"Sao Paulo, SP",cold,72
1070,Joao 1070,"Sao Paulo, SP",hot,73
1071,Joao 1071,"Sao Paulo, SP",cold,74
1072,Joao 1072,"Sao Paulo, SP",cold,75
1073,Joao 1073,"Sao Paulo, SP",cold,76
1074,Joao 1074,"Sao Paulo, SP",cold,77
1075,Joao 1075,"Sao Paulo, SP",cold,78
1076,Joao 1076,"Sao Paulo, SP",cold,79
1077,Joao 1077,"Sao Paulo, SP",cold,80
1078,Joao 1078,"Sao Paulo, SP",cold,81
1079,Joao 1079,"Sao Paulo, SP",cold,82
1080,Joao 1080,"Sao Paulo, SP",hot,83
1081,Joao 1081,"Sao Paulo, SP",cold,84
1082,Joao 1082,"Sao Paulo, SP",cold,85
1083,Joao 1083,"Sao Paulo, SP",cold,86
1084,Joao 1084,"Sao Paulo, SP",cold,87
1085,Joao 1085,"Sao Paulo, SP",cold,88
1086,Joao 1086,"Sao Paulo, SP",cold,89
1087,Joao 1087,"Sao Paulo, SP",cold,90
1088,Joao 1088,"Sao Paulo, SP",cold,91
1089,Joao 1089,"Sao Paulo, SP",cold,92
1090,Joao 1090,"Sao Paulo, SP",hot,93
1091,Joao 1091,"Sao Paulo, SP",cold,94
1092,Joao 1092,"Sao Paulo, SP",cold,95
1093,Joao 1093,"Sao Paulo, SP",cold,96
1094,Joao 1094,"Sao Paulo, SP",cold,97
1095,Joao 1095,"Sao Paulo, SP",cold,98
1096,Joao 1096,"Sao Paulo, SP",cold,99
1097,Joao 1097,"Sao Paulo, SP",cold,100
1098,Joao 1098,"Sao Paulo, SP",cold,101
1099,Joao 1099,"Sao Paulo, SP",cold,102
1100,Joao 1100,"Sao Paulo, SP",hot,103
1101,Joao 1101,"Sao Paulo, SP",cold,104
1102,Joao 1102,"Sao Paulo, SP",cold,105
1103,Joao 1103,"Sao Paulo, SP",cold,106
1104,Joao 1104,"Sao Paulo, SP",cold,107
1105,Joao 1105,"Sao Paulo, SP",cold,108
1106,Joao 1106,"Sao Paulo, SP",cold,109
1107,Joao 1107,"Sao Paulo, SP",cold,110
